0105	0106	1984	0120	0123	0124	0121	0112	0108	0110	0114	0115	0116	0117	0113	0118	0119
211124	091027	Erdos Miller	 0	 0	 0	-5.67	30.40	1.00	1.00	28.50	28.50	0.00	0.00	0.00	0.00	0.00
211124	091029	Erdos Miller	 0	11	19	206.39	30.40	1.00	1.00	34.65	34.65	0.00	0.00	0.00	0.00	0.00
211124	091031	Erdos Miller	 0	18	37	363.60	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091033	Erdos Miller	 0	28	38	444.00	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091035	Erdos Miller	 0	37	56	618.58	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091037	Erdos Miller	 0	51	49	667.21	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091040	Erdos Miller	 0	56	67	817.43	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091042	Erdos Miller	 0	60	82	957.40	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091044	Erdos Miller	 0	72	89	1074.86	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091046	Erdos Miller	 0	84	86	1137.28	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091048	Erdos Miller	 0	90	97	1249.30	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091050	Erdos Miller	 0	93	88	1208.29	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091052	Erdos Miller	 0	98	79	1188.57	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091054	Erdos Miller	 0	102	75	1185.60	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091056	Erdos Miller	 0	110	74	1225.55	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091058	Erdos Miller	 0	119	78	1316.46	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	0.00	0.00
211124	091100	Erdos Miller	14	121	80	1337.36	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	6.78	6.78
211124	091102	Erdos Miller	31	120	75	1304.25	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	15.65	15.65
